session_id,timestamp,focus_score,symmetry_score,au4_frown,au12_smile,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au15_mouth_down,au23_lip_compression,au25_mouth_open,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_154954,1768895403.9611707,0.8,0.996,0.417,1.0,0.508,-0.277,0.795,0.01,0.588,0.312,0.0,0.0,"{'tension_score': 0.302, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.417, 'lip_compression': 0.588, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895404.0411928,0.8,0.997,0.412,1.0,0.502,-0.297,0.789,0.006,0.586,0.313,0.0,0.0,"{'tension_score': 0.292, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.412, 'lip_compression': 0.586, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.1171956,0.8,0.996,0.406,1.0,0.537,-0.337,0.779,0.011,0.531,0.354,0.0,0.0,"{'tension_score': 0.282, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.406, 'lip_compression': 0.531, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.1951883,0.8,0.996,0.409,1.0,0.512,-0.287,0.785,0.007,0.55,0.343,0.0,0.0,"{'tension_score': 0.285, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.409, 'lip_compression': 0.55, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.2753587,0.8,0.996,0.399,1.0,0.512,-0.294,0.793,0.007,0.581,0.323,0.0,0.0,"{'tension_score': 0.292, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.399, 'lip_compression': 0.581, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.3508599,0.8,0.994,0.401,1.0,0.54,-0.304,0.778,0.01,0.512,0.364,0.0,0.0,"{'tension_score': 0.268, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.401, 'lip_compression': 0.512, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.4301653,0.8,0.995,0.404,1.0,0.522,-0.288,0.782,0.007,0.542,0.352,0.0,0.0,"{'tension_score': 0.282, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.404, 'lip_compression': 0.542, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.5112884,0.8,0.996,0.409,1.0,0.526,-0.3,0.788,0.008,0.562,0.335,0.0,0.0,"{'tension_score': 0.289, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.409, 'lip_compression': 0.562, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.5883932,0.8,0.996,0.415,1.0,0.526,-0.31,0.783,0.012,0.528,0.349,0.0,0.0,"{'tension_score': 0.277, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.415, 'lip_compression': 0.528, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.6671507,0.8,0.996,0.414,1.0,0.515,-0.288,0.783,0.011,0.523,0.349,0.0,0.0,"{'tension_score': 0.276, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.414, 'lip_compression': 0.523, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.7478864,0.8,0.994,0.406,1.0,0.528,-0.307,0.779,0.01,0.526,0.352,0.0,0.0,"{'tension_score': 0.275, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.406, 'lip_compression': 0.526, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.823818,0.8,0.996,0.417,1.0,0.518,-0.282,0.784,0.009,0.544,0.344,0.0,0.0,"{'tension_score': 0.289, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.417, 'lip_compression': 0.544, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.9004195,0.8,0.995,0.415,1.0,0.524,-0.297,0.783,0.009,0.561,0.333,0.0,0.0,"{'tension_score': 0.291, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.415, 'lip_compression': 0.561, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895404.9801843,0.8,0.995,0.416,1.0,0.508,-0.274,0.784,0.008,0.609,0.298,0.0,0.0,"{'tension_score': 0.303, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.416, 'lip_compression': 0.609, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895405.057038,0.8,0.996,0.411,1.0,0.494,-0.289,0.787,0.009,0.593,0.306,0.0,0.0,"{'tension_score': 0.299, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.411, 'lip_compression': 0.593, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.137213,0.8,0.996,0.414,1.0,0.502,-0.282,0.79,0.007,0.627,0.284,0.0,0.0,"{'tension_score': 0.307, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.414, 'lip_compression': 0.627, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895405.214167,0.8,0.996,0.407,1.0,0.511,-0.301,0.782,0.011,0.547,0.343,0.0,0.0,"{'tension_score': 0.283, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.407, 'lip_compression': 0.547, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.290647,0.8,0.995,0.412,1.0,0.526,-0.293,0.785,0.008,0.576,0.321,0.0,0.0,"{'tension_score': 0.294, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.412, 'lip_compression': 0.576, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.3695383,0.8,0.996,0.411,1.0,0.523,-0.303,0.782,0.009,0.551,0.337,0.0,0.0,"{'tension_score': 0.287, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.411, 'lip_compression': 0.551, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.4501872,0.8,0.996,0.406,1.0,0.521,-0.288,0.789,0.009,0.583,0.318,0.0,0.0,"{'tension_score': 0.295, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.406, 'lip_compression': 0.583, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.5276833,0.8,0.996,0.406,1.0,0.514,-0.297,0.782,0.012,0.54,0.342,0.0,0.0,"{'tension_score': 0.28, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.406, 'lip_compression': 0.54, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.6074286,0.8,0.996,0.406,1.0,0.5,-0.294,0.789,0.008,0.625,0.287,0.0,0.0,"{'tension_score': 0.304, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.406, 'lip_compression': 0.625, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895405.6857824,0.8,0.996,0.414,1.0,0.53,-0.302,0.782,0.009,0.536,0.352,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.414, 'lip_compression': 0.536, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.7613769,0.8,0.996,0.422,1.0,0.505,-0.278,0.784,0.01,0.555,0.329,0.0,0.0,"{'tension_score': 0.288, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.422, 'lip_compression': 0.555, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.8408315,0.8,0.996,0.418,1.0,0.514,-0.274,0.785,0.008,0.58,0.319,0.0,0.0,"{'tension_score': 0.295, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.418, 'lip_compression': 0.58, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.9195309,0.8,0.996,0.421,1.0,0.514,-0.285,0.782,0.008,0.566,0.326,0.0,0.0,"{'tension_score': 0.292, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.421, 'lip_compression': 0.566, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895405.9971364,0.8,0.995,0.422,1.0,0.518,-0.281,0.784,0.008,0.574,0.32,0.0,0.0,"{'tension_score': 0.296, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.422, 'lip_compression': 0.574, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.0785446,0.8,0.995,0.417,1.0,0.53,-0.285,0.779,0.008,0.545,0.346,0.0,0.0,"{'tension_score': 0.287, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.417, 'lip_compression': 0.545, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.1571412,0.8,0.996,0.417,1.0,0.529,-0.289,0.78,0.009,0.568,0.324,0.0,0.0,"{'tension_score': 0.291, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.417, 'lip_compression': 0.568, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.2332096,0.8,0.996,0.413,1.0,0.524,-0.288,0.783,0.007,0.599,0.307,0.0,0.0,"{'tension_score': 0.3, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.413, 'lip_compression': 0.599, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895406.3123753,0.8,0.997,0.414,1.0,0.512,-0.3,0.774,0.009,0.522,0.358,0.0,0.0,"{'tension_score': 0.278, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.414, 'lip_compression': 0.522, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.3884237,0.8,0.997,0.405,1.0,0.51,-0.327,0.773,0.007,0.588,0.316,0.0,0.0,"{'tension_score': 0.29, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.405, 'lip_compression': 0.588, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.4681623,0.8,0.997,0.405,1.0,0.508,-0.329,0.764,0.002,0.58,0.326,0.0,0.0,"{'tension_score': 0.288, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.405, 'lip_compression': 0.58, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.543345,0.8,0.998,0.408,1.0,0.504,-0.322,0.764,0.003,0.617,0.302,0.0,0.0,"{'tension_score': 0.293, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.408, 'lip_compression': 0.617, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.6239545,0.8,0.999,0.416,1.0,0.501,-0.318,0.758,0.005,0.546,0.351,0.0,0.0,"{'tension_score': 0.278, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.416, 'lip_compression': 0.546, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.698977,0.8,0.998,0.417,1.0,0.49,-0.325,0.759,0.006,0.567,0.335,0.0,0.0,"{'tension_score': 0.282, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.417, 'lip_compression': 0.567, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.7806866,0.8,0.999,0.414,1.0,0.483,-0.348,0.748,0.004,0.597,0.31,0.0,0.0,"{'tension_score': 0.295, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.414, 'lip_compression': 0.597, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.8565211,0.8,0.996,0.407,1.0,0.454,-0.338,0.755,0.004,0.609,0.3,0.0,0.0,"{'tension_score': 0.291, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.407, 'lip_compression': 0.609, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895406.93278,0.8,0.997,0.433,1.0,0.451,-0.325,0.744,0.001,0.597,0.304,0.0,0.0,"{'tension_score': 0.304, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.433, 'lip_compression': 0.597, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895407.011618,0.8,0.997,0.421,1.0,0.443,-0.35,0.744,0.003,0.628,0.284,0.0,0.0,"{'tension_score': 0.306, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.421, 'lip_compression': 0.628, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895407.0922925,0.8,0.996,0.407,1.0,0.435,-0.356,0.74,0.002,0.622,0.279,0.0,0.0,"{'tension_score': 0.297, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.407, 'lip_compression': 0.622, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895407.17065,0.8,0.997,0.439,1.0,0.44,-0.342,0.729,0.001,0.597,0.299,0.0,0.0,"{'tension_score': 0.297, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.439, 'lip_compression': 0.597, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895407.2490654,0.8,0.996,0.451,1.0,0.433,-0.363,0.726,0.002,0.601,0.305,0.0,0.0,"{'tension_score': 0.307, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.451, 'lip_compression': 0.601, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_154954,1768895407.329707,0.8,0.998,0.429,1.0,0.392,-0.351,0.73,-0.0,0.566,0.332,0.0,0.0,"{'tension_score': 0.285, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.429, 'lip_compression': 0.566, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895407.4052393,0.8,0.998,0.433,1.0,0.356,-0.377,0.734,-0.001,0.517,0.36,0.0,0.0,"{'tension_score': 0.278, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.433, 'lip_compression': 0.517, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895407.483878,0.8,0.997,0.41,1.0,0.35,-0.396,0.744,-0.007,0.482,0.396,0.0,0.0,"{'tension_score': 0.26, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.41, 'lip_compression': 0.482, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895407.5651221,0.8,0.997,0.381,1.0,0.364,-0.407,0.744,-0.004,0.602,0.301,0.0,0.0,"{'tension_score': 0.278, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.381, 'lip_compression': 0.602, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_154954,1768895407.642951,0.8,0.997,0.404,1.0,0.312,-0.382,0.709,-0.026,0.44,0.435,0.0,0.0,"{'tension_score': 0.248, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.404, 'lip_compression': 0.44, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.425, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.575, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.575,low
