session_id,timestamp,focus_score,symmetry_score,au4_frown,au12_smile,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au15_mouth_down,au23_lip_compression,au25_mouth_open,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_160710,1768896439.6084616,0.3,0.993,0.0,0.576,0.572,0.573,0.474,-0.018,0.473,0.547,0.16,0.0,"{'tension_score': 0.287, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.473, 'eye_closure': 0.0, 'expression_instability': 0.061, 'emotional_influence': 0.16}}","{'au25_mouth_open': {'intensity': 0.547, 'duration_frames': 6, 'onset_frame': 9}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.468, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.532, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.532,low
20260120_160710,1768896439.6896195,0.3,0.993,0.0,0.565,0.576,0.562,0.476,-0.018,0.483,0.549,0.16,0.0,"{'tension_score': 0.29, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.483, 'eye_closure': 0.0, 'expression_instability': 0.061, 'emotional_influence': 0.16}}","{'au25_mouth_open': {'intensity': 0.549, 'duration_frames': 7, 'onset_frame': 8}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.467, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.533, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.533,low
20260120_160710,1768896439.7711525,0.3,0.994,0.0,0.58,0.567,0.578,0.473,-0.019,0.489,0.532,0.16,0.0,"{'tension_score': 0.295, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.489, 'eye_closure': 0.0, 'expression_instability': 0.061, 'emotional_influence': 0.164}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.454, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.546, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.546,low
20260120_160710,1768896439.8766305,0.3,0.995,0.0,0.578,0.567,0.608,0.468,-0.02,0.479,0.535,0.16,0.0,"{'tension_score': 0.291, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.479, 'eye_closure': 0.0, 'expression_instability': 0.061, 'emotional_influence': 0.162}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.461, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.539, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.539,low
20260120_160710,1768896439.952076,0.3,0.995,0.0,0.586,0.57,0.603,0.468,-0.02,0.484,0.537,0.16,0.0,"{'tension_score': 0.293, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.484, 'eye_closure': 0.0, 'expression_instability': 0.06, 'emotional_influence': 0.163}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.458, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.542, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.542,low
20260120_160710,1768896440.0304234,0.3,0.994,0.0,0.585,0.565,0.633,0.468,-0.02,0.508,0.525,0.16,0.0,"{'tension_score': 0.303, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.508, 'eye_closure': 0.0, 'expression_instability': 0.06, 'emotional_influence': 0.167}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.444, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.556, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.556,medium
20260120_160710,1768896440.1110034,0.3,0.994,0.0,0.58,0.542,0.608,0.46,-0.017,0.791,0.413,0.16,0.0,"{'tension_score': 0.412, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.791, 'eye_closure': 0.0, 'expression_instability': 0.06, 'emotional_influence': 0.205}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.317, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.683, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.683,medium
20260120_160710,1768896440.1897519,0.3,0.994,0.0,0.571,0.549,0.606,0.466,-0.018,0.838,0.366,0.16,0.0,"{'tension_score': 0.518, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.838, 'eye_closure': 0.0, 'expression_instability': 0.059, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896440.287648,0.3,0.996,0.0,0.613,0.562,0.645,0.463,-0.017,1.0,0.244,0.16,0.0,"{'tension_score': 0.559, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 1.0, 'eye_closure': 0.0, 'expression_instability': 0.059, 'emotional_influence': 0.3}}","{'au23_lip_compression': {'intensity': 1.0, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896440.3804996,0.3,0.996,0.0,0.625,0.551,0.662,0.478,-0.017,0.999,0.234,0.16,0.0,"{'tension_score': 0.559, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.058, 'emotional_influence': 0.3}}","{'au23_lip_compression': {'intensity': 1.0, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896440.454124,0.3,0.996,0.0,0.632,0.551,0.622,0.471,-0.014,0.999,0.237,0.16,0.0,"{'tension_score': 0.559, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.058, 'emotional_influence': 0.3}}","{'au23_lip_compression': {'intensity': 1.0, 'duration_frames': 5, 'onset_frame': 10}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896440.5348988,0.3,0.996,0.0,0.622,0.556,0.594,0.468,-0.014,0.999,0.234,0.16,0.0,"{'tension_score': 0.559, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.058, 'emotional_influence': 0.3}}","{'au23_lip_compression': {'intensity': 1.0, 'duration_frames': 6, 'onset_frame': 9}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896440.6275773,0.3,0.996,0.0,0.612,0.562,0.602,0.471,-0.014,1.0,0.239,0.16,0.0,"{'tension_score': 0.558, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 1.0, 'eye_closure': 0.0, 'expression_instability': 0.057, 'emotional_influence': 0.3}}","{'au23_lip_compression': {'intensity': 1.0, 'duration_frames': 7, 'onset_frame': 8}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896440.721258,0.3,0.996,0.0,0.603,0.566,0.653,0.469,-0.014,0.999,0.245,0.16,0.0,"{'tension_score': 0.558, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.057, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896440.8007898,0.3,0.995,0.0,0.606,0.56,0.638,0.472,-0.014,0.999,0.245,0.16,0.0,"{'tension_score': 0.558, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.056, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896440.886937,0.3,0.995,0.0,0.615,0.564,0.596,0.47,-0.015,0.999,0.256,0.16,0.0,"{'tension_score': 0.558, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.056, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896440.9677691,0.3,0.994,0.0,0.603,0.565,0.631,0.469,-0.015,0.999,0.253,0.16,0.0,"{'tension_score': 0.558, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.056, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.0477161,0.3,0.994,0.0,0.595,0.576,0.55,0.466,-0.015,0.999,0.26,0.16,0.0,"{'tension_score': 0.558, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.056, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.1425889,0.3,0.994,0.0,0.607,0.57,0.569,0.456,-0.015,0.999,0.261,0.16,0.0,"{'tension_score': 0.558, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.055, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.2165985,0.3,0.994,0.0,0.605,0.571,0.572,0.448,-0.015,0.998,0.27,0.16,0.0,"{'tension_score': 0.558, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.054, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.2938907,0.3,0.995,0.0,0.598,0.569,0.57,0.449,-0.015,0.998,0.268,0.16,0.0,"{'tension_score': 0.558, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.053, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.3602717,0.3,0.995,0.0,0.597,0.574,0.581,0.446,-0.014,0.998,0.272,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.3}}","{'right_ear': {'intensity': 0.482, 'duration_frames': 5, 'onset_frame': 10}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.4384234,0.3,0.995,0.0,0.574,0.586,0.56,0.443,-0.015,0.999,0.281,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.05, 'emotional_influence': 0.3}}","{'right_ear': {'intensity': 0.482, 'duration_frames': 7, 'onset_frame': 8}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.517826,0.3,0.995,0.0,0.579,0.581,0.547,0.447,-0.014,0.998,0.281,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.048, 'emotional_influence': 0.3}}","{'right_ear': {'intensity': 0.492, 'duration_frames': 7, 'onset_frame': 8}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.5952396,0.3,0.993,0.0,0.548,0.584,0.547,0.451,-0.011,0.998,0.29,0.16,0.0,"{'tension_score': 0.556, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.045, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.674769,0.3,0.993,0.0,0.55,0.586,0.544,0.452,-0.011,0.999,0.293,0.16,0.0,"{'tension_score': 0.556, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.043, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.7530997,0.3,0.995,0.0,0.538,0.598,0.547,0.452,-0.008,0.998,0.297,0.16,0.0,"{'tension_score': 0.556, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.041, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.8439355,0.3,0.995,0.0,0.537,0.591,0.524,0.457,-0.008,0.998,0.298,0.16,0.0,"{'tension_score': 0.555, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.039, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896441.9213376,0.3,0.995,0.0,0.533,0.599,0.531,0.454,-0.007,0.999,0.304,0.16,0.0,"{'tension_score': 0.555, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.038, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.0017095,0.3,0.996,0.0,0.537,0.599,0.534,0.45,-0.008,0.999,0.305,0.16,0.0,"{'tension_score': 0.556, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.038, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.0806077,0.3,0.997,0.0,0.503,0.609,0.564,0.452,-0.01,0.895,0.397,0.16,0.0,"{'tension_score': 0.529, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.895, 'eye_closure': 0.0, 'expression_instability': 0.038, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.1732097,0.3,0.997,0.0,0.515,0.615,0.563,0.445,-0.01,0.907,0.396,0.16,0.0,"{'tension_score': 0.532, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.907, 'eye_closure': 0.0, 'expression_instability': 0.038, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.251478,0.3,0.997,0.0,0.48,0.613,0.536,0.458,-0.007,0.995,0.362,0.16,0.0,"{'tension_score': 0.555, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.995, 'eye_closure': 0.0, 'expression_instability': 0.04, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.3291411,0.3,0.995,0.0,0.471,0.611,0.566,0.46,-0.006,0.996,0.362,0.16,0.0,"{'tension_score': 0.555, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.996, 'eye_closure': 0.0, 'expression_instability': 0.041, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.4066577,0.3,0.997,0.0,0.478,0.611,0.558,0.455,-0.005,0.999,0.323,0.16,0.0,"{'tension_score': 0.556, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.042, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.4994864,0.3,0.997,0.0,0.462,0.606,0.543,0.46,-0.005,0.999,0.331,0.16,0.0,"{'tension_score': 0.556, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.044, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.5947921,0.3,0.997,0.0,0.458,0.602,0.547,0.458,-0.005,0.999,0.31,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.046, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.6748886,0.3,0.999,0.0,0.472,0.603,0.56,0.461,-0.005,0.999,0.292,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.765571,0.3,0.999,0.0,0.503,0.603,0.534,0.457,-0.008,0.999,0.284,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.8453324,0.3,0.997,0.0,0.517,0.6,0.543,0.46,-0.008,0.999,0.284,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896442.9402125,0.3,0.998,0.0,0.526,0.607,0.546,0.458,-0.008,0.998,0.285,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896443.0307114,0.3,0.998,0.0,0.53,0.612,0.562,0.454,-0.008,0.999,0.277,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.999, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896443.1207764,0.3,0.997,0.0,0.522,0.609,0.584,0.456,-0.006,0.998,0.275,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.048, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_160710,1768896443.2005103,0.3,0.996,0.0,0.52,0.599,0.59,0.455,-0.006,0.998,0.269,0.16,0.0,"{'tension_score': 0.557, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.998, 'eye_closure': 0.0, 'expression_instability': 0.048, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
