session_id,timestamp,focus_score,symmetry_score,au4_frown,au12_smile,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au15_mouth_down,au23_lip_compression,au25_mouth_open,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_155056,1768895459.150158,0.8,0.998,0.381,1.0,0.458,-0.342,0.791,-0.0,0.72,0.22,0.0,0.0,"{'tension_score': 0.308, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.381, 'lip_compression': 0.72, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_155056,1768895459.1791856,0.8,0.996,0.377,1.0,0.43,-0.353,0.793,0.0,0.742,0.2,0.0,0.0,"{'tension_score': 0.313, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.377, 'lip_compression': 0.742, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_155056,1768895459.2144005,0.8,0.997,0.385,1.0,0.459,-0.342,0.792,-0.002,0.653,0.274,0.0,0.0,"{'tension_score': 0.294, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.385, 'lip_compression': 0.653, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.2541482,0.8,0.999,0.391,1.0,0.459,-0.347,0.789,-0.001,0.669,0.255,0.0,0.0,"{'tension_score': 0.299, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.391, 'lip_compression': 0.669, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.2796404,0.8,0.995,0.393,1.0,0.406,-0.335,0.788,-0.004,0.639,0.268,0.0,0.0,"{'tension_score': 0.292, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.393, 'lip_compression': 0.639, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.3135433,0.8,0.995,0.378,1.0,0.39,-0.338,0.781,-0.004,0.634,0.273,0.0,0.0,"{'tension_score': 0.287, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.378, 'lip_compression': 0.634, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.3381186,0.8,0.996,0.374,1.0,0.395,-0.34,0.779,-0.003,0.635,0.274,0.0,0.0,"{'tension_score': 0.282, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.374, 'lip_compression': 0.635, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.353486,0.8,0.996,0.372,1.0,0.388,-0.329,0.774,-0.003,0.619,0.281,0.0,0.0,"{'tension_score': 0.279, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.372, 'lip_compression': 0.619, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.3880599,0.8,0.996,0.373,1.0,0.391,-0.337,0.777,-0.002,0.628,0.278,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.373, 'lip_compression': 0.628, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.4167318,0.8,0.995,0.372,1.0,0.389,-0.332,0.779,-0.003,0.632,0.277,0.0,0.0,"{'tension_score': 0.288, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.372, 'lip_compression': 0.632, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.4478836,0.8,0.996,0.374,1.0,0.388,-0.334,0.775,-0.003,0.627,0.278,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.374, 'lip_compression': 0.627, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.4826515,0.8,0.995,0.378,1.0,0.393,-0.337,0.774,-0.003,0.628,0.279,0.0,0.0,"{'tension_score': 0.286, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.378, 'lip_compression': 0.628, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.516092,0.8,0.996,0.38,1.0,0.399,-0.353,0.774,-0.003,0.637,0.275,0.0,0.0,"{'tension_score': 0.29, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.38, 'lip_compression': 0.637, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.5657454,0.8,0.996,0.371,1.0,0.396,-0.348,0.773,-0.003,0.628,0.283,0.0,0.0,"{'tension_score': 0.284, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.371, 'lip_compression': 0.628, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.5992966,0.8,0.995,0.37,1.0,0.4,-0.345,0.769,-0.003,0.642,0.273,0.0,0.0,"{'tension_score': 0.289, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.37, 'lip_compression': 0.642, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.6244767,0.8,0.996,0.36,1.0,0.407,-0.34,0.767,-0.003,0.638,0.278,0.0,0.0,"{'tension_score': 0.283, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.36, 'lip_compression': 0.638, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.6513472,0.8,0.996,0.359,1.0,0.409,-0.355,0.765,-0.003,0.634,0.28,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.359, 'lip_compression': 0.634, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.692063,0.8,0.996,0.361,1.0,0.409,-0.361,0.768,-0.003,0.63,0.281,0.0,0.0,"{'tension_score': 0.28, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.361, 'lip_compression': 0.63, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.717973,0.8,0.996,0.359,1.0,0.411,-0.367,0.769,-0.003,0.629,0.282,0.0,0.0,"{'tension_score': 0.276, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.359, 'lip_compression': 0.629, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.7525067,0.8,0.996,0.359,1.0,0.41,-0.362,0.769,-0.002,0.631,0.28,0.0,0.0,"{'tension_score': 0.277, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.359, 'lip_compression': 0.631, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.7829728,0.8,0.996,0.367,1.0,0.409,-0.353,0.772,-0.002,0.627,0.284,0.0,0.0,"{'tension_score': 0.279, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.367, 'lip_compression': 0.627, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.8174243,0.8,0.995,0.362,1.0,0.407,-0.35,0.771,-0.002,0.63,0.283,0.0,0.0,"{'tension_score': 0.28, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.362, 'lip_compression': 0.63, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.8481858,0.8,0.996,0.364,1.0,0.409,-0.356,0.768,-0.002,0.621,0.286,0.0,0.0,"{'tension_score': 0.277, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.364, 'lip_compression': 0.621, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.8754013,0.8,0.996,0.367,1.0,0.406,-0.355,0.769,-0.002,0.623,0.284,0.0,0.0,"{'tension_score': 0.278, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.367, 'lip_compression': 0.623, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.9055073,0.8,0.996,0.367,1.0,0.408,-0.361,0.77,-0.002,0.622,0.285,0.0,0.0,"{'tension_score': 0.279, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.367, 'lip_compression': 0.622, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.966336,0.8,0.996,0.368,1.0,0.402,-0.359,0.772,-0.001,0.621,0.284,0.0,0.0,"{'tension_score': 0.279, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.368, 'lip_compression': 0.621, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895459.9888535,0.8,0.996,0.363,1.0,0.409,-0.336,0.772,-0.001,0.617,0.289,0.0,0.0,"{'tension_score': 0.276, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.363, 'lip_compression': 0.617, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.0228887,0.8,0.996,0.364,1.0,0.405,-0.349,0.771,-0.001,0.621,0.284,0.0,0.0,"{'tension_score': 0.276, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.364, 'lip_compression': 0.621, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.0759523,0.8,0.996,0.364,1.0,0.404,-0.349,0.772,-0.001,0.62,0.284,0.0,0.0,"{'tension_score': 0.276, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.364, 'lip_compression': 0.62, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.1046798,0.8,0.996,0.365,1.0,0.404,-0.352,0.773,-0.001,0.623,0.283,0.0,0.0,"{'tension_score': 0.277, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.365, 'lip_compression': 0.623, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.121135,0.8,0.996,0.368,1.0,0.405,-0.348,0.774,-0.0,0.619,0.285,0.0,0.0,"{'tension_score': 0.276, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.368, 'lip_compression': 0.619, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.1524255,0.8,0.996,0.363,1.0,0.404,-0.349,0.774,-0.0,0.618,0.284,0.0,0.0,"{'tension_score': 0.271, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.363, 'lip_compression': 0.618, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.186081,0.8,0.996,0.363,1.0,0.406,-0.324,0.773,-0.0,0.617,0.284,0.0,0.0,"{'tension_score': 0.272, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.363, 'lip_compression': 0.617, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.2143037,0.8,0.995,0.364,1.0,0.403,-0.303,0.773,0.0,0.62,0.282,0.0,0.0,"{'tension_score': 0.277, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.364, 'lip_compression': 0.62, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.2518697,0.8,0.996,0.364,1.0,0.406,-0.307,0.772,0.0,0.611,0.289,0.0,0.0,"{'tension_score': 0.275, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.364, 'lip_compression': 0.611, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.2807798,0.8,0.995,0.366,1.0,0.405,-0.308,0.774,0.0,0.611,0.286,0.0,0.0,"{'tension_score': 0.275, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.366, 'lip_compression': 0.611, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.3114088,0.8,0.996,0.366,1.0,0.402,-0.316,0.774,-0.0,0.616,0.285,0.0,0.0,"{'tension_score': 0.275, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.366, 'lip_compression': 0.616, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.353768,0.8,0.996,0.362,1.0,0.397,-0.301,0.774,-0.001,0.617,0.283,0.0,0.0,"{'tension_score': 0.275, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.362, 'lip_compression': 0.617, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.4343019,0.8,0.996,0.367,1.0,0.406,-0.349,0.776,0.0,0.627,0.279,0.0,0.0,"{'tension_score': 0.275, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.367, 'lip_compression': 0.627, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.4662395,0.8,0.996,0.376,1.0,0.401,-0.351,0.774,-0.001,0.619,0.284,0.0,0.0,"{'tension_score': 0.278, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.376, 'lip_compression': 0.619, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.4897413,0.8,0.996,0.377,1.0,0.407,-0.338,0.774,-0.0,0.624,0.281,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.377, 'lip_compression': 0.624, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.508602,0.8,0.996,0.37,1.0,0.403,-0.327,0.773,-0.0,0.626,0.277,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.37, 'lip_compression': 0.626, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.5286195,0.8,0.996,0.377,1.0,0.404,-0.327,0.774,-0.0,0.621,0.281,0.0,0.0,"{'tension_score': 0.282, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.377, 'lip_compression': 0.621, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.555096,0.8,0.996,0.373,1.0,0.408,-0.336,0.773,-0.001,0.618,0.283,0.0,0.0,"{'tension_score': 0.279, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.373, 'lip_compression': 0.618, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.588935,0.8,0.996,0.375,1.0,0.412,-0.316,0.772,-0.001,0.609,0.29,0.0,0.0,"{'tension_score': 0.277, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.375, 'lip_compression': 0.609, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895460.6165044,0.8,0.996,0.375,1.0,0.411,-0.318,0.773,-0.001,0.618,0.285,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.375, 'lip_compression': 0.618, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
20260120_155056,1768895461.2140749,0.8,0.996,0.368,1.0,0.415,-0.347,0.78,-0.001,0.617,0.286,0.0,0.0,"{'tension_score': 0.278, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.368, 'lip_compression': 0.617, 'eye_closure': 0.0, 'expression_instability': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,low
