timestamp,timestamp_iso,left_hand_score,right_hand_score,shoulder_score,overall_score,emotion_state,feedback,used_features,is_valid
1768729974.066927,2026-01-18T17:52:54.066927,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.124924,2026-01-18T17:52:54.124924,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.164503,2026-01-18T17:52:54.164503,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.213817,2026-01-18T17:52:54.213817,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.257556,2026-01-18T17:52:54.257556,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.330152,2026-01-18T17:52:54.330152,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729974.394017,2026-01-18T17:52:54.394017,50.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.463894,2026-01-18T17:52:54.463894,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.518134,2026-01-18T17:52:54.518134,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.570531,2026-01-18T17:52:54.570531,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.613871,2026-01-18T17:52:54.613871,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.659275,2026-01-18T17:52:54.659275,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.705026,2026-01-18T17:52:54.705026,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.752714,2026-01-18T17:52:54.752714,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.800287,2026-01-18T17:52:54.800287,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.852906,2026-01-18T17:52:54.852906,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.89197,2026-01-18T17:52:54.891970,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729974.961498,2026-01-18T17:52:54.961498,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.021379,2026-01-18T17:52:55.021379,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.078454,2026-01-18T17:52:55.078454,50.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.148459,2026-01-18T17:52:55.148459,50.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.205028,2026-01-18T17:52:55.205028,50.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.279997,2026-01-18T17:52:55.279997,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.357001,2026-01-18T17:52:55.357001,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.410833,2026-01-18T17:52:55.410833,50.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.486438,2026-01-18T17:52:55.486438,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729975.555835,2026-01-18T17:52:55.555835,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729975.609482,2026-01-18T17:52:55.609482,12.134471720733693,0.0,0.0,7.280683032440216,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729975.675158,2026-01-18T17:52:55.675158,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729975.74186,2026-01-18T17:52:55.741860,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729975.793499,2026-01-18T17:52:55.793499,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729975.855821,2026-01-18T17:52:55.855821,50.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.92978,2026-01-18T17:52:55.929780,50.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729975.981452,2026-01-18T17:52:55.981452,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729976.049399,2026-01-18T17:52:56.049399,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729976.103566,2026-01-18T17:52:56.103566,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729976.185572,2026-01-18T17:52:56.185572,50.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729976.257663,2026-01-18T17:52:56.257663,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729976.310415,2026-01-18T17:52:56.310415,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729976.376601,2026-01-18T17:52:56.376601,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729976.434372,2026-01-18T17:52:56.434372,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729976.501419,2026-01-18T17:52:56.501419,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729976.558805,2026-01-18T17:52:56.558805,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768729976.633172,2026-01-18T17:52:56.633172,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729976.695382,2026-01-18T17:52:56.695382,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729976.749576,2026-01-18T17:52:56.749576,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729976.791479,2026-01-18T17:52:56.791479,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729976.841718,2026-01-18T17:52:56.841718,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729976.884965,2026-01-18T17:52:56.884965,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729976.932419,2026-01-18T17:52:56.932419,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729976.978309,2026-01-18T17:52:56.978309,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.036776,2026-01-18T17:52:57.036776,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.08802,2026-01-18T17:52:57.088020,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.142106,2026-01-18T17:52:57.142106,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.182933,2026-01-18T17:52:57.182933,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.227459,2026-01-18T17:52:57.227459,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.274483,2026-01-18T17:52:57.274483,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.330046,2026-01-18T17:52:57.330046,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.38552,2026-01-18T17:52:57.385520,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.430869,2026-01-18T17:52:57.430869,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.480652,2026-01-18T17:52:57.480652,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.52905,2026-01-18T17:52:57.529050,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.578586,2026-01-18T17:52:57.578586,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.616655,2026-01-18T17:52:57.616655,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.664499,2026-01-18T17:52:57.664499,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.714898,2026-01-18T17:52:57.714898,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.758651,2026-01-18T17:52:57.758651,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.808276,2026-01-18T17:52:57.808276,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.850445,2026-01-18T17:52:57.850445,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.912508,2026-01-18T17:52:57.912508,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729977.966532,2026-01-18T17:52:57.966532,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.004049,2026-01-18T17:52:58.004049,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.052167,2026-01-18T17:52:58.052167,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.099331,2026-01-18T17:52:58.099331,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.146419,2026-01-18T17:52:58.146419,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.193232,2026-01-18T17:52:58.193232,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.254562,2026-01-18T17:52:58.254562,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.304587,2026-01-18T17:52:58.304587,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.350838,2026-01-18T17:52:58.350838,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.400289,2026-01-18T17:52:58.400289,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.44994,2026-01-18T17:52:58.449940,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.491404,2026-01-18T17:52:58.491404,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.553738,2026-01-18T17:52:58.553738,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.60871,2026-01-18T17:52:58.608710,50.0,50.0,0.7839586801618594,0.7839586801618594,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.644479,2026-01-18T17:52:58.644479,50.0,50.0,2.536786377857659,2.536786377857659,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.731542,2026-01-18T17:52:58.731542,50.0,50.0,3.4690982421795695,3.4690982421795695,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.773625,2026-01-18T17:52:58.773625,50.0,50.0,4.0965440540451965,4.0965440540451965,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.818782,2026-01-18T17:52:58.818782,50.0,50.0,4.911271677021631,4.911271677021631,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.86782,2026-01-18T17:52:58.867820,50.0,50.0,5.744812089634117,5.744812089634117,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.910611,2026-01-18T17:52:58.910611,50.0,50.0,6.2329235112064865,6.2329235112064865,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729978.993288,2026-01-18T17:52:58.993288,50.0,50.0,6.229310314515224,6.229310314515224,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.041288,2026-01-18T17:52:59.041288,50.0,50.0,5.849341924512295,5.849341924512295,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.08032,2026-01-18T17:52:59.080320,50.0,50.0,4.546328408893494,4.546328408893494,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.132762,2026-01-18T17:52:59.132762,50.0,50.0,2.987815240374161,2.987815240374161,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.173636,2026-01-18T17:52:59.173636,50.0,50.0,0.2176817270657736,0.2176817270657736,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.262023,2026-01-18T17:52:59.262023,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.300318,2026-01-18T17:52:59.300318,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.353616,2026-01-18T17:52:59.353616,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.397616,2026-01-18T17:52:59.397616,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.439641,2026-01-18T17:52:59.439641,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.487639,2026-01-18T17:52:59.487639,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.533627,2026-01-18T17:52:59.533627,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.580008,2026-01-18T17:52:59.580008,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.627573,2026-01-18T17:52:59.627573,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.673861,2026-01-18T17:52:59.673861,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.71951,2026-01-18T17:52:59.719510,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.767163,2026-01-18T17:52:59.767163,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.814418,2026-01-18T17:52:59.814418,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.870582,2026-01-18T17:52:59.870582,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.926376,2026-01-18T17:52:59.926376,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729979.968684,2026-01-18T17:52:59.968684,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.027506,2026-01-18T17:53:00.027506,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.09955,2026-01-18T17:53:00.099550,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.141757,2026-01-18T17:53:00.141757,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.192309,2026-01-18T17:53:00.192309,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.231919,2026-01-18T17:53:00.231919,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.286527,2026-01-18T17:53:00.286527,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.330972,2026-01-18T17:53:00.330972,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.367963,2026-01-18T17:53:00.367963,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.453335,2026-01-18T17:53:00.453335,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.50266,2026-01-18T17:53:00.502660,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.543807,2026-01-18T17:53:00.543807,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.591649,2026-01-18T17:53:00.591649,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.639493,2026-01-18T17:53:00.639493,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.683311,2026-01-18T17:53:00.683311,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.770464,2026-01-18T17:53:00.770464,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.809529,2026-01-18T17:53:00.809529,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.864136,2026-01-18T17:53:00.864136,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.908188,2026-01-18T17:53:00.908188,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729980.975586,2026-01-18T17:53:00.975586,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.041712,2026-01-18T17:53:01.041712,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.098012,2026-01-18T17:53:01.098012,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.140071,2026-01-18T17:53:01.140071,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.189978,2026-01-18T17:53:01.189978,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.231218,2026-01-18T17:53:01.231218,50.0,50.0,0.9821382048091678,0.9821382048091678,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.313794,2026-01-18T17:53:01.313794,50.0,50.0,3.9400032339422424,3.9400032339422424,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.35557,2026-01-18T17:53:01.355570,50.0,50.0,7.0256702756968465,7.0256702756968465,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.403184,2026-01-18T17:53:01.403184,50.0,50.0,10.765303083437232,10.765303083437232,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.465467,2026-01-18T17:53:01.465467,50.0,50.0,13.230451215816188,13.230451215816188,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.529585,2026-01-18T17:53:01.529585,50.0,50.0,14.866815490249337,14.866815490249337,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.573994,2026-01-18T17:53:01.573994,50.0,50.0,16.643922745344653,16.643922745344653,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.621907,2026-01-18T17:53:01.621907,50.0,50.0,19.200178938375572,19.200178938375572,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.672969,2026-01-18T17:53:01.672969,50.0,50.0,23.233842650623856,23.233842650623856,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.722892,2026-01-18T17:53:01.722892,50.0,50.0,26.018397969087857,26.018397969087857,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.800466,2026-01-18T17:53:01.800466,50.0,50.0,27.226246821849735,27.226246821849735,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.87149,2026-01-18T17:53:01.871490,50.0,50.0,27.75062264253097,27.75062264253097,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.918838,2026-01-18T17:53:01.918838,50.0,50.0,28.219388487162043,28.219388487162043,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729981.964144,2026-01-18T17:53:01.964144,50.0,50.0,28.630867834414232,28.630867834414232,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.01261,2026-01-18T17:53:02.012610,50.0,50.0,29.089830447273982,29.089830447273982,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.055067,2026-01-18T17:53:02.055067,50.0,50.0,29.478777713193132,29.478777713193132,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.103001,2026-01-18T17:53:02.103001,50.0,50.0,29.945522901597215,29.945522901597215,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.144092,2026-01-18T17:53:02.144092,50.0,50.0,30.356028540436455,30.356028540436455,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.191792,2026-01-18T17:53:02.191792,50.0,50.0,30.799127746131227,30.799127746131227,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.254652,2026-01-18T17:53:02.254652,50.0,50.0,31.298089276883346,31.298089276883346,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.317141,2026-01-18T17:53:02.317141,50.0,50.0,31.813863355281562,31.813863355281562,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.364435,2026-01-18T17:53:02.364435,50.0,50.0,32.202192515671925,32.202192515671925,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.414896,2026-01-18T17:53:02.414896,50.0,50.0,32.64626559011152,32.64626559011152,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.457455,2026-01-18T17:53:02.457455,50.0,50.0,33.184252330440586,33.184252330440586,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.507902,2026-01-18T17:53:02.507902,50.0,50.0,33.80770604929469,33.80770604929469,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.554395,2026-01-18T17:53:02.554395,50.0,50.0,34.39415326389306,34.39415326389306,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.605672,2026-01-18T17:53:02.605672,50.0,50.0,34.90047964443468,34.90047964443468,紧张,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768729982.648499,2026-01-18T17:53:02.648499,50.0,50.0,35.48412326827918,35.48412326827918,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729982.692596,2026-01-18T17:53:02.692596,50.0,50.0,36.329209533806775,36.329209533806775,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729982.741204,2026-01-18T17:53:02.741204,50.0,50.0,36.55821993551565,36.55821993551565,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729982.789514,2026-01-18T17:53:02.789514,50.0,50.0,36.547511237979435,36.547511237979435,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729982.829156,2026-01-18T17:53:02.829156,50.0,50.0,36.56182658307904,36.56182658307904,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729982.877404,2026-01-18T17:53:02.877404,50.0,50.0,36.52178048050729,36.52178048050729,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729982.939815,2026-01-18T17:53:02.939815,50.0,50.0,36.46545834066123,36.46545834066123,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729983.014619,2026-01-18T17:53:03.014619,50.0,50.0,36.28700343579412,36.28700343579412,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729983.085005,2026-01-18T17:53:03.085005,50.0,50.0,36.119318626715895,36.119318626715895,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729983.134979,2026-01-18T17:53:03.134979,50.0,50.0,35.90037232657383,35.90037232657383,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729983.17877,2026-01-18T17:53:03.178770,50.0,50.0,35.78204405067518,35.78204405067518,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729983.229855,2026-01-18T17:53:03.229855,50.0,50.0,35.68943991019209,35.68943991019209,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729983.267581,2026-01-18T17:53:03.267581,50.0,50.0,35.6228748118253,35.6228748118253,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
1768729983.313686,2026-01-18T17:53:03.313686,50.0,50.0,35.553850625428,35.553850625428,轻微紧张,注意放松手部和肩膀，深呼吸～,shoulder,True
